timestamp,headQuat,headEuler,headForw,headLatLon,headTilt,headUV
1.492707,"(-0.19637430,0.5222567,-0.06040085, -0.82766950)","(22.83978000,294.1719, 353.44960000)","(-0.84078950,-0.3881555, 0.37737020)","(-22.83978000, -65.82810000)",-6.034717,"(0.31548300, 0.62343170)"
1.506293,"(-0.19662570,0.5225908,-0.06029871, -0.82740630)","(22.85509000,294.1137, 353.41170000)","(-0.84107730,-0.3884019, 0.37647430)","(-22.85510000, -65.88625000)",-6.068988,"(0.31526180, 0.62350180)"
1.51991,"(-0.19692300,0.5227847,-0.06024766, -0.82721690)","(22.87918000,294.0747, 353.37960000)","(-0.84118430,-0.3887892, 0.37583510)","(-22.87918000, -65.92525000)",-6.09754,"(0.31510000, 0.62362350)"
1.533203,"(-0.19722490,0.5229217,-0.0601324, -0.82706670)","(22.90009000,294.0429, 353.34230000)","(-0.84126310,-0.3891255, 0.37531030)","(-22.90009000, -65.95705000)",-6.130822,"(0.31495110, 0.62372600)"
1.54613,"(-0.19752050,0.5230268,-0.06011041, -0.82693130)","(22.92653000,294.0171, 353.31570000)","(-0.84126840,-0.3895504, 0.37485720)","(-22.92653000, -65.98293000)",-6.154089,"(0.31483290, 0.62386330)"
1.560308,"(-0.19806580,0.5233424,-0.06030025, -0.82658730)","(22.98889000,293.9545, 353.28620000)","(-0.84128950,-0.3905526, 0.37376540)","(-22.98889000, -66.04553000)",-6.178443,"(0.31460120, 0.62419840)"
1.573221,"(-0.19846060,0.5236828,-0.06053375, -0.82625990)","(23.03922000,293.8941, 353.27100000)","(-0.84136900,-0.3913611, 0.37273940)","(-23.03922000, -66.10592000)",-6.190109,"(0.31440010, 0.62447190)"
1.587525,"(-0.19890160,0.5242447,-0.06088926, -0.82577130)","(23.09995000,293.8015, 353.25810000)","(-0.84159040,-0.3923362, 0.37121130)","(-23.09995000, -66.19853000)",-6.199129,"(0.31411080, 0.62480440)"
1.599718,"(-0.19934480,0.5249952,-0.06132444, -0.82515510)","(23.16441000,293.6823, 353.24720000)","(-0.84195560,-0.3933709, 0.36928340)","(-23.16441000, -66.31765000)",-6.206114,"(0.31375010, 0.62515910)"
1.618561,"(-0.19965110,0.5258923,-0.06192013, -0.82446510)","(23.22466000,293.5487, 353.25780000)","(-0.84243480,-0.3943374, 0.36715350)","(-23.22466000, -66.45126000)",-6.193592,"(0.31338360, 0.62549880)"
1.625764,"(-0.20001570,0.5269786,-0.06255422, -0.82363480)","(23.29150000,293.3859, 353.26220000)","(-0.84305210,-0.3954092, 0.36457470)","(-23.29150000, -66.61412000)",-6.186434,"(0.31293900, 0.62587020)"
1.640226,"(-0.20042790,0.5282198,-0.06322612, -0.82268760)","(23.36416000,293.199, 353.26200000)","(-0.84377530,-0.3965736, 0.36162500)","(-23.36415000, -66.80100000)",-6.183296,"(0.31241350, 0.62627700)"
1.652778,"(-0.20072130,0.5296567,-0.06376164, -0.82165030)","(23.41505000,292.9861, 353.25070000)","(-0.84478860,-0.397389, 0.35834950)","(-23.41505000, -67.01391000)",-6.191186,"(0.31180600, 0.62656170)"
1.66634,"(-0.20105870,0.5310019,-0.06408832, -0.82067350)","(23.45752000,292.782, 353.21790000)","(-0.84578740,-0.3980691, 0.35522470)","(-23.45752000, -67.21794000)",-6.219243,"(0.31119280, 0.62679470)"
1.679661,"(-0.20155860,0.5323445,-0.06426541, -0.81966670)","(23.50595000,292.5703, 353.15810000)","(-0.84678360,-0.3988444, 0.35196690)","(-23.50595000, -67.42971000)",-6.271761,"(0.31050430, 0.62702640)"
1.693032,"(-0.20202830,0.5336617,-0.06424315, -0.81869560)","(23.53865000,292.3606, 353.08120000)","(-0.84785520,-0.3993676, 0.34877940)","(-23.53865000, -67.63937000)",-6.340566,"(0.30980720, 0.62716730)"
1.706176,"(-0.20264290,0.534959,-0.06411315, -0.81770670)","(23.57822000,292.1469, 352.98330000)","(-0.84889490,-0.4000008, 0.34550950)","(-23.57822000, -67.85313000)",-6.428278,"(0.30905210, 0.62734650)"
1.720341,"(-0.20312310,0.5363533,-0.06391912, -0.81668870)","(23.59963000,291.9229, 352.88590000)","(-0.85010050,-0.4003431, 0.34213230)","(-23.59963000, -68.07714000)",-6.51641,"(0.30827090, 0.62742920)"
1.732802,"(-0.20347180,0.537787,-0.06384606, -0.81566420)","(23.61572000,291.6991, 352.80890000)","(-0.85132540,-0.4006005, 0.33876880)","(-23.61573000, -68.30086000)",-6.586004,"(0.30752570, 0.62749250)"
1.746554,"(-0.20359530,0.5392847,-0.06375432, -0.81465110)","(23.60829000,291.4741, 352.74500000)","(-0.85269760,-0.4004816, 0.33544200)","(-23.60829000, -68.52586000)",-6.644965,"(0.30680270, 0.62743270)"
1.759295,"(-0.20371690,0.5407354,-0.06373686, -0.81365980)","(23.60581000,291.2567, 352.68980000)","(-0.85398080,-0.400442, 0.33220930)","(-23.60581000, -68.74333000)",-6.695565,"(0.30611290, 0.62740620)"
1.77811,"(-0.20358150,0.5423614,-0.06367626, -0.81261560)","(23.57430000,291.0226, 352.64450000)","(-0.85553600,-0.399938, 0.32879750)","(-23.57430000, -68.97736000)",-6.73863,"(0.30539820, 0.62722530)"
1.788123,"(-0.20338180,0.5439762,-0.06354377, -0.81159590)","(23.53194000,290.7917, 352.59740000)","(-0.85713040,-0.3992602, 0.32545160)","(-23.53194000, -69.20828000)",-6.783939,"(0.30469100, 0.62698710)"
1.800251,"(-0.20304770,0.5457578,-0.0633916, -0.81049470)","(23.47389000,290.541, 352.55360000)","(-0.85892440,-0.3983311, 0.32184020)","(-23.47389000, -69.45896000)",-6.827024,"(0.30392470, 0.62664010)"
1.812876,"(-0.20287950,0.5475213,-0.06336481, -0.80934860)","(23.43995000,290.2877, 352.51020000)","(-0.86056040,-0.3977876, 0.31812070)","(-23.43995000, -69.71232000)",-6.868584,"(0.30314290, 0.62643030)"
1.826336,"(-0.20264080,0.5493703,-0.06337776, -0.80815360)","(23.40110000,290.0246, 352.47340000)","(-0.86226530,-0.3971655, 0.31425780)","(-23.40110000, -69.97543000)",-6.904302,"(0.30237220, 0.62619270)"
1.840357,"(-0.20257740,0.5512303,-0.06340569, -0.80689980)","(23.37963000,289.7528, 352.42440000)","(-0.86388610,-0.3968216, 0.31021520)","(-23.37963000, -70.24715000)",-6.95037,"(0.30155320, 0.62605050)"
1.852694,"(-0.20254530,0.5530921,-0.06350459, -0.80562510)","(23.36573000,289.4799, 352.37980000)","(-0.86544450,-0.3965988, 0.30612920)","(-23.36573000, -70.52005000)",-6.991986,"(0.30073520, 0.62595620)"
1.866561,"(-0.20257050,0.5549769,-0.06369901, -0.80430610)","(23.36333000,289.2019, 352.33930000)","(-0.86693550,-0.3965604, 0.30193170)","(-23.36333000, -70.79807000)",-7.029312,"(0.29990600, 0.62593160)"
1.879836,"(-0.20257890,0.5569133,-0.06398923, -0.80294130)","(23.36522000,288.9174, 352.30760000)","(-0.86841160,-0.3965908, 0.29761880)","(-23.36523000, -71.08258000)",-7.058247,"(0.29907120, 0.62593870)"
1.892945,"(-0.20268310,0.5588281,-0.06442207, -0.80154880)","(23.38593000,288.6332, 352.28260000)","(-0.86974160,-0.3969226, 0.29326140)","(-23.38593000, -71.36681000)",-7.079975,"(0.29824470, 0.62606070)"
1.906308,"(-0.20267910,0.5608568,-0.06485733, -0.80009650)","(23.39557000,288.3358, 352.26260000)","(-0.87118860,-0.397077, 0.28872160)","(-23.39557000, -71.66423000)",-7.097824,"(0.29737990, 0.62609240)"
1.920525,"(-0.20281790,0.5627635,-0.06533287, -0.79868260)","(23.42249000,288.0506, 352.23880000)","(-0.87243740,-0.3975081, 0.28432440)","(-23.42249000, -71.94939000)",-7.118192,"(0.29654050, 0.62622310)"
1.93792,"(-0.20287450,0.5646577,-0.06576148, -0.79729480)","(23.43866000,287.7696, 352.21700000)","(-0.87371470,-0.3977671, 0.28000710)","(-23.43867000, -72.23044000)",-7.137239,"(0.29571840, 0.62629950)"
1.946671,"(-0.20289630,0.5665398,-0.06620163, -0.79591660)","(23.45250000,287.4913, 352.19920000)","(-0.87497260,-0.3979887, 0.27573160)","(-23.45250000, -72.50871000)",-7.152779,"(0.29491100, 0.62636860)"
1.960432,"(-0.20283580,0.5684597,-0.0666182, -0.79452700)","(23.45674000,287.2099, 352.18440000)","(-0.87628810,-0.3980566, 0.27142230)","(-23.45674000, -72.79012000)",-7.166178,"(0.29410120, 0.62639000)"
1.972866,"(-0.20283000,0.5703951,-0.06716706, -0.79309400)","(23.47507000,286.9246, 352.17700000)","(-0.87750670,-0.3983501, 0.26701890)","(-23.47507000, -73.07538000)",-7.171897,"(0.29328180, 0.62649810)"
1.986444,"(-0.20281350,0.5723593,-0.06775209, -0.79163200)","(23.49471000,286.6352, 352.17290000)","(-0.87871370,-0.3986644, 0.26254310)","(-23.49471000, -73.36485000)",-7.174687,"(0.29247340, 0.62661500)"
2.00074,"(-0.20279290,0.5743924,-0.06849109, -0.79009960)","(23.52409000,286.3362, 352.18110000)","(-0.87987540,-0.3991347, 0.25789690)","(-23.52409000, -73.66382000)",-7.165466,"(0.29167860, 0.62677750)"
2.013536,"(-0.20276000,0.5765015,-0.06912918, -0.78851480)","(23.54471000,286.0246, 352.17810000)","(-0.88112660,-0.3994647, 0.25306880)","(-23.54472000, -73.97538000)",-7.167109,"(0.29080490, 0.62687800)"
2.0265,"(-0.20273970,0.5786824,-0.06979534, -0.78686210)","(23.56786000,285.7011, 352.17410000)","(-0.88238580,-0.399835, 0.24804670)","(-23.56786000, -74.29884000)",-7.169518,"(0.28988930, 0.62699830)"
2.040231,"(-0.20277060,0.5809883,-0.07059464, -0.78508160)","(23.60395000,285.3569, 352.17420000)","(-0.88361750,-0.4004122, 0.24267340)","(-23.60395000, -74.64312000)",-7.167438,"(0.28892300, 0.62719660)"
2.052952,"(-0.20286260,0.583258,-0.07140655, -0.78329940)","(23.64704000,285.0147, 352.17110000)","(-0.88475980,-0.4011012, 0.23731370)","(-23.64704000, -74.98531000)",-7.167903,"(0.28795710, 0.62743810)"
2.066578,"(-0.20285690,0.5857002,-0.07229684, -0.78139470)","(23.68520000,284.6499, 352.17740000)","(-0.88599410,-0.4017112, 0.23160880)","(-23.68520000, -75.35007000)",-7.160071,"(0.28694560, 0.62766240)"
2.079729,"(-0.20278440,0.5881389,-0.07314686, -0.77950030)","(23.71465000,284.2871, 352.18490000)","(-0.88724280,-0.402182, 0.22594230)","(-23.71466000, -75.71292000)",-7.151572,"(0.28594460, 0.62784540)"
2.098506,"(-0.20272360,0.5907656,-0.07401903, -0.77744480)","(23.74511000,283.894, 352.18700000)","(-0.88856440,-0.4026686, 0.21979830)","(-23.74511000, -76.10603000)",-7.147977,"(0.28484190, 0.62799500)"
2.106528,"(-0.20252930,0.5933288,-0.07491289, -0.77545530)","(23.76591000,283.5152, 352.20360000)","(-0.88985570,-0.4030009, 0.21388570)","(-23.76591000, -76.48476000)",-7.131629,"(0.28380610, 0.62810970)"
2.120295,"(-0.20259510,0.5960566,-0.07591596, -0.77324540)","(23.81670000,283.0995, 352.20290000)","(-0.89103570,-0.4038119, 0.20734340)","(-23.81670000, -76.90044000)",-7.129565,"(0.28263620, 0.62839060)"
2.132751,"(-0.20257340,0.5988114,-0.07688101, -0.77102420)","(23.85682000,282.6817, 352.20430000)","(-0.89224800,-0.4044525, 0.20077790)","(-23.85682000, -77.31827000)",-7.126015,"(0.28146730, 0.62862190)"
2.146488,"(-0.20262680,0.6016361,-0.07789895, -0.76870550)","(23.90706000,282.2487, 352.20120000)","(-0.89339320,-0.4052543, 0.19395270)","(-23.90706000, -77.75134000)",-7.126015,"(0.28025440, 0.62891610)"
2.160733,"(-0.20247190,0.6045001,-0.0788823, -0.76639570)","(23.93599000,281.8167, 352.21040000)","(-0.89462970,-0.4057159, 0.18716950)","(-23.93599000, -78.18333000)",-7.11596,"(0.27906690, 0.62906170)"
2.173198,"(-0.20248940,0.6073518,-0.079935, -0.76402370)","(23.98583000,281.3779, 352.21110000)","(-0.89569040,-0.4065107, 0.18024360)","(-23.98583000, -78.62209000)",-7.112623,"(0.27783540, 0.62933040)"
2.186436,"(-0.20227770,0.6102568,-0.08102837, -0.76164620)","(24.01804000,280.9395, 352.23240000)","(-0.89681900,-0.4070243, 0.17334080)","(-24.01804000, -79.06054000)",-7.091382,"(0.27664350, 0.62951900)"
2.201795,"(-0.20183770,0.6132792,-0.08207417, -0.75921930)","(24.02573000,280.4906, 352.26430000)","(-0.89809550,-0.4071469, 0.16630050)","(-24.02573000, -79.50936000)",-7.061887,"(0.27544670, 0.62958460)"
2.213279,"(-0.20153640,0.6161045,-0.08313035, -0.75689340)","(24.04896000,280.0651, 352.29130000)","(-0.89914330,-0.4075171, 0.15959650)","(-24.04896000, -79.93492000)",-7.036006,"(0.27430360, 0.62974240)"
2.226141,"(-0.20135240,0.6188864,-0.08420766, -0.75455020)","(24.08496000,279.6397, 352.31080000)","(-0.90005080,-0.4080909, 0.15287380)","(-24.08496000, -80.36030000)",-7.016239,"(0.27314160, 0.62992440)"
2.239983,"(-0.20095390,0.6215868,-0.08519356, -0.75232270)","(24.09650000,279.2347, 352.34280000)","(-0.90102780,-0.4082747, 0.14649480)","(-24.09650000, -80.76530000)",-6.986429,"(0.27206330, 0.62999560)"
2.259149,"(-0.20044600,0.6241454,-0.08624335, -0.75021730)","(24.10517000,278.856, 352.39430000)","(-0.90191510,-0.4084129, 0.14052790)","(-24.10517000, -81.14393000)",-6.938931,"(0.27108980, 0.63006510)"
2.26573,"(-0.19961710,0.6267033,-0.08732101, -0.74817850)","(24.08849000,278.4908, 352.47600000)","(-0.90291040,-0.4081472, 0.13479210)","(-24.08849000, -81.50924000)",-6.865414,"(0.27020440, 0.63001070)"
2.280044,"(-0.19872870,0.6291478,-0.08827835, -0.74624850)","(24.05932000,278.1443, 352.55580000)","(-0.90391430,-0.4076823, 0.12936000)","(-24.05932000, -81.85565000)",-6.794224,"(0.26937730, 0.62989950)"
2.292742,"(-0.19779150,0.6315488,-0.08933267, -0.74434160)","(24.03438000,277.8063, 352.64980000)","(-0.90483750,-0.4072848, 0.12404930)","(-24.03438000, -82.19366000)",-6.709872,"(0.26859250, 0.62978350)"
2.306791,"(-0.19675030,0.6339304,-0.09017072, -0.74248960)","(23.98478000,277.4739, 352.73430000)","(-0.90589140,-0.406494, 0.11884300)","(-23.98478000, -82.52610000)",-6.635396,"(0.26781070, 0.62953080)"
2.319366,"(-0.19584500,0.6363041,-0.09090693, -0.74060640)","(23.93983000,277.1351, 352.79810000)","(-0.90689440,-0.405777, 0.11352370)","(-23.93983000, -82.86491000)",-6.579451,"(0.26697960, 0.62929980)"
2.332966,"(-0.19507020,0.6387413,-0.09161188, -0.73862330)","(23.90362000,276.7789, 352.84530000)","(-0.90783700,-0.4051993, 0.10791440)","(-23.90362000, -83.22108000)",-6.53819,"(0.26607080, 0.62911530)"
2.34644,"(-0.19419880,0.6412817,-0.09240855, -0.73654960)","(23.86568000,276.4095, 352.90550000)","(-0.90878030,-0.4045939, 0.10208930)","(-23.86568000, -83.59046000)",-6.485129,"(0.26514460, 0.62893120)"
2.360528,"(-0.19351660,0.64394,-0.09336133, -0.73428620)","(23.85549000,276.0117, 352.95830000)","(-0.90953860,-0.4044313, 0.09578516)","(-23.85550000, -83.98824000)",-6.437453,"(0.26412030, 0.62890490)"
2.373281,"(-0.19264090,0.6466617,-0.09435162, -0.73199450)","(23.83169000,275.6109, 353.02910000)","(-0.91035370,-0.4040513, 0.08943629)","(-23.83169000, -84.38907000)",-6.373907,"(0.26311770, 0.62879630)"
2.386851,"(-0.19181710,0.6494496,-0.09540198, -0.72960260)","(23.81708000,275.1955, 353.09780000)","(-0.91108070,-0.403818, 0.08284292)","(-23.81708000, -84.80449000)",-6.311835,"(0.26206850, 0.62872940)"
2.400598,"(-0.19089450,0.6523271,-0.09652269, -0.72712590)","(23.79951000,274.7683, 353.17800000)","(-0.91179650,-0.4035375, 0.07605738)","(-23.79951000, -85.23172000)",-6.239417,"(0.26100440, 0.62865670)"
2.41827,"(-0.18987850,0.6552308,-0.09758886, -0.72463450)","(23.77033000,274.3389, 353.26070000)","(-0.91254560,-0.4030715, 0.06923761)","(-23.77034000, -85.66111000)",-6.165229,"(0.25993900, 0.62852730)"
2.426638,"(-0.18889880,0.6581525,-0.09864499, -0.72209540)","(23.74412000,273.903, 353.33830000)","(-0.91322990,-0.4026528, 0.06230502)","(-23.74412000, -86.09705000)",-6.095514,"(0.25886860, 0.62841900)"
2.44031,"(-0.18775900,0.6611845,-0.09953431, -0.71949600)","(23.69105000,273.4536, 353.41220000)","(-0.91406240,-0.4018048, 0.05516309)","(-23.69105000, -86.54642000)",-6.030459,"(0.25775660, 0.62814480)"
2.452655,"(-0.18686420,0.664193,-0.1005102, -0.71681740)","(23.66644000,272.9953, 353.47160000)","(-0.91464660,-0.4014114, 0.04785893)","(-23.66644000, -87.00473000)",-5.977206,"(0.25659510, 0.62801900)"
2.46655,"(-0.18586500,0.6672545,-0.1015235, -0.71408580)","(23.63640000,272.5307, 353.54160000)","(-0.91521460,-0.4009311, 0.04045123)","(-23.63640000, -87.46925000)",-5.914601,"(0.25541160, 0.62787460)"
2.479271,"(-0.18504950,0.6703393,-0.1025207, -0.71126040)","(23.62094000,272.0518, 353.59220000)","(-0.91562900,-0.400684, 0.03280373)","(-23.62094000, -87.94817000)",-5.868989,"(0.25415350, 0.62781400)"
2.492946,"(-0.18424860,0.6733469,-0.1036006, -0.70846550)","(23.61480000,271.5831, 353.65050000)","(-0.91590950,-0.4005858, 0.02531290)","(-23.61481000, -88.41692000)",-5.815846,"(0.25293390, 0.62780380)"
2.506641,"(-0.18345300,0.6764001,-0.1046406, -0.70560490)","(23.60621000,271.104, 353.70290000)","(-0.91614910,-0.4004484, 0.01765590)","(-23.60621000, -88.89594000)",-5.768233,"(0.25167700, 0.62775920)"
2.519578,"(-0.18256250,0.6794854,-0.105679, -0.70271090)","(23.59018000,270.6215, 353.76230000)","(-0.91637750,-0.400192, 0.00994114)","(-23.59018000, -89.37846000)",-5.714603,"(0.25042210, 0.62768510)"
2.532787,"(-0.18178050,0.6824948,-0.1068693, -0.69981130)","(23.59690000,270.1447, 353.82620000)","(-0.91638150,-0.4002995, 0.00231353)","(-23.59690000, -89.85535000)",-5.65579,"(0.24920630, 0.62774900)"
2.546825,"(-0.18109700,0.6854674,-0.1080803, -0.69689100)","(23.61448000,269.6671, 353.88330000)","(-0.91624610,-0.4005807, -0.00532322)","(-23.61449000, -90.33287000)",-5.602801,"(0.24797550, 0.62788050)"
2.560476,"(-0.18034470,0.6883509,-0.1092727, -0.69405220)","(23.62652000,269.2056, 353.94770000)","(-0.91608930,-0.4007731, -0.01270226)","(-23.62652000, -90.79440000)",-5.543336,"(0.24680510, 0.62795190)"
2.578403,"(-0.17967890,0.6911353,-0.110354, -0.69128110)","(23.63797000,268.755, 353.99780000)","(-0.91588090,-0.4009563, -0.01990496)","(-23.63797000, -91.24503000)",-5.496971,"(0.24564360, 0.62802450)"
2.586662,"(-0.17913600,0.6937006,-0.1113105, -0.68869440)","(23.65148000,268.3347, 354.03350000)","(-0.91561590,-0.4011722, -0.02662031)","(-23.65148000, -91.66534000)",-5.463716,"(0.24451410, 0.62811010)"
2.599498,"(-0.17866230,0.6962221,-0.112364, -0.68609680)","(23.67948000,267.9167, 354.07140000)","(-0.91520110,-0.4016199, -0.03329094)","(-23.67949000, -92.08324000)",-5.427839,"(0.24339890, 0.62828470)"
2.614511,"(-0.17808170,0.6985976,-0.1134336, -0.68365280)","(23.70208000,267.5273, 354.12550000)","(-0.91479550,-0.401981, -0.03950347)","(-23.70208000, -92.47266000)",-5.377459,"(0.24239090, 0.62843980)"
2.625899,"(-0.17759300,0.7008011,-0.1145034, -0.68134240)","(23.73402000,267.1621, 354.17650000)","(-0.91430110,-0.4024915, -0.04532298)","(-23.73402000, -92.83790000)",-5.329508,"(0.24144940, 0.62861670)"
2.640418,"(-0.17712800,0.7029437,-0.1155446, -0.67907670)","(23.76646000,266.805, 354.22460000)","(-0.91377310,-0.4030097, -0.05100842)","(-23.76646000, -93.19504000)",-5.284054,"(0.24052710, 0.62880240)"
2.653089,"(-0.17675300,0.7049724,-0.1166904, -0.67687190)","(23.81628000,266.462, 354.27600000)","(-0.91310130,-0.4038053, -0.05645558)","(-23.81628000, -93.53800000)",-5.235138,"(0.23964850, 0.62909080)"
2.666186,"(-0.17649930,0.7068509,-0.117707, -0.67479990)","(23.86645000,266.1389, 354.31050000)","(-0.91241540,-0.4046061, -0.06158035)","(-23.86644000, -93.86113000)",-5.201532,"(0.23880020, 0.62938090)"
2.679523,"(-0.17643140,0.708622,-0.1187968, -0.67276600)","(23.93864000,265.8246, 354.33620000)","(-0.91155470,-0.4057581, -0.06654641)","(-23.93864000, -94.17537000)",-5.175135,"(0.23796270, 0.62979530)"
2.692885,"(-0.17619070,0.710336,-0.1198206, -0.67083730)","(23.99245000,265.5276, 354.37490000)","(-0.91081710,-0.4066163, -0.07124074)","(-23.99245000, -94.47236000)",-5.137668,"(0.23719700, 0.63011470)"
2.706304,"(-0.17614170,0.7119817,-0.1208108, -0.66892520)","(24.05927000,265.2328, 354.39450000)","(-0.90996530,-0.4076814, -0.07588759)","(-24.05927000, -94.76722000)",-5.117148,"(0.23637650, 0.63050160)"
2.720483,"(-0.17601550,0.7135861,-0.1218261, -0.66706220)","(24.12278000,264.9478, 354.42440000)","(-0.90912610,-0.4086933, -0.08037309)","(-24.12277000, -95.05222000)",-5.087234,"(0.23561570, 0.63084270)"
2.738105,"(-0.17606280,0.7151368,-0.1228973, -0.66518990)","(24.20528000,264.6629, 354.44330000)","(-0.90812810,-0.4100071, -0.08483746)","(-24.20528000, -95.33709000)",-5.066819,"(0.23483560, 0.63129720)"
2.746546,"(-0.17605900,0.7166751,-0.1239171, -0.66334350)","(24.27973000,264.3818, 354.46290000)","(-0.90717010,-0.4111919, -0.08923993)","(-24.27973000, -95.61821000)",-5.045972,"(0.23407080, 0.63171090)"
2.760392,"(-0.17615140,0.7182454,-0.124883, -0.66143670)","(24.35690000,264.0894, 354.46710000)","(-0.90615110,-0.4124192, -0.09381144)","(-24.35690000, -95.91062000)",-5.039134,"(0.23324450, 0.63213790)"
2.773056,"(-0.17631930,0.7198672,-0.1259369, -0.65942600)","(24.44722000,263.7824, 354.46780000)","(-0.90498810,-0.4138548, -0.09859450)","(-24.44722000, -96.21761000)",-5.034816,"(0.23238280, 0.63264310)"
2.786368,"(-0.17636890,0.721504,-0.1269438, -0.65742780)","(24.52439000,263.4774, 354.47530000)","(-0.90389570,-0.4150805, -0.10334790)","(-24.52439000, -96.52265000)",-5.024884,"(0.23154210, 0.63308170)"
2.800434,"(-0.17644200,0.7231265,-0.1279628, -0.65542490)","(24.60471000,263.1724, 354.48120000)","(-0.90275420,-0.4163555, -0.10808750)","(-24.60471000, -96.82757000)",-5.016338,"(0.23071150, 0.63355540)"
2.813958,"(-0.17659070,0.7247961,-0.1290116, -0.65333180)","(24.69317000,262.8537, 354.47920000)","(-0.90150020,-0.4177589, -0.11302740)","(-24.69317000, -97.14629000)",-5.01458,"(0.22979430, 0.63402700)"
2.826898,"(-0.17669000,0.7264438,-0.1298976, -0.65129620)","(24.76400000,262.5409, 354.46980000)","(-0.90035690,-0.4188817, -0.11787990)","(-24.76400000, -97.45906000)",-5.020164,"(0.22888790, 0.63440380)"
2.840598,"(-0.17686480,0.7280756,-0.1306524, -0.64927240)","(24.82931000,262.2267, 354.44310000)","(-0.89922330,-0.4199165, -0.12275050)","(-24.82931000, -97.77325000)",-5.041855,"(0.22796450, 0.63475250)"
2.853213,"(-0.17718340,0.7294717,-0.1313989, -0.64746530)","(24.90683000,261.9479, 354.41010000)","(-0.89805190,-0.4211438, -0.12704580)","(-24.90682000, -98.05210000)",-5.068597,"(0.22712150, 0.63517060)"
2.866173,"(-0.17748210,0.7307754,-0.1319506, -0.64579900)","(24.96648000,261.6873, 354.36780000)","(-0.89703040,-0.422088, -0.13106520)","(-24.96649000, -98.31268000)",-5.104458,"(0.22632010, 0.63549140)"
2.879713,"(-0.17782180,0.7318913,-0.1324081, -0.64434670)","(25.02251000,261.4594, 354.32150000)","(-0.89609340,-0.4229744, -0.13457100)","(-25.02251000, -98.54058000)",-5.143995,"(0.22560510, 0.63579390)"
2.898715,"(-0.17828150,0.7327682,-0.1329286, -0.64311460)","(25.09514000,261.269, 354.27730000)","(-0.89511050,-0.4241226, -0.13746710)","(-25.09514000, -98.73102000)",-5.180924,"(0.22499500, 0.63619040)"
